cod_setor,cod_grp_prod,ind_sit_produto,nom_grp_produto,sigla_grp_prod,cod_produto,id_produto,nom_prod_compra,ind_prod_estocavel,cod_unid_estoque,sigla_unid_estoque,nom_unid_estoque,cod_unid_consumo,sigla_unid_consumo,nom_unid_consumo,cod_fabricante
63,318,AP,MAT - CAFE,MAT,8775,8775,CAFE SOLUVEL (NESCAFE) 500GR,S,49,PCT 500,PACOTE 500,49,PCT 500,PACOTE 500,58.0
63,318,AP,MAT - CAFE,MAT,8776,8776,LEITE PO 300GR (MOLICO),S,81,PCT 300,PACOTE 300,81,PCT 300,PACOTE 300,58.0
63,318,AP,MAT - CAFE,MAT,8778,8778,COPO DESCARTAVEL 110ML C/ 100,S,47,PCT 100,PACOTE 100,47,PCT 100,PACOTE 100,
63,318,AP,MAT - CAFE,MAT,8779,8779,COPO DESCARTAVEL 180ML C/ 100,S,47,PCT 100,PACOTE 100,47,PCT 100,PACOTE 100,
63,318,AP,MAT - CAFE,MAT,8781,8781,PALHETA DESCARTAVEL C/500,S,49,PCT 500,PACOTE 500,49,PCT 500,PACOTE 500,
69,106,AP,PET SHOP - BRINQUEDOS,PET,8785,7898481306567,PETIX - CROCOHALTERES - 6567,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8787,7898481306581,PETIX - PUPPY HALTERES - 6581,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8790,7898481306598,PETIX - HOMEM CEBOLA - 6598,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,106,AP,PET SHOP - BRINQUEDOS,PET,8791,7898481306604,PETIX - HOMEM COCUMELO - 6604,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8793,7898481306635,PETIX - SR. SABUGO - 6635,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8794,7898481303405,PETIX - CÃO ESPERTALHUDO - 3405,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8795,7898481303382,PETIX - COXA ZANGADA - 3382,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8796,7898481303399,PETIX - COXA LOKA - 3399,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8797,7898481303368,PETIX - LOOPY DOG ROSA - 3368,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8798,7898481303375,PETIX - LOOPY DOG MARROM - 3375,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
63,300,AP,MED - ANTIBIOTICOS,MED,8803,8803,CIPROFLOXACINA 2MG/ML,S,2,AMP,AMPOLA,2,AMP,AMPOLA,
63,304,AP,MED - OPIOIDES,MED,8806,8806,BUTORFANOL 10MG/ML,S,2,AMP,AMPOLA,2,AMP,AMPOLA,
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,8811,7897085902489,MUNDO ANIMAL - GATO - SHAMPOO TONALIZANTE 200ML,S,19,FR,FRASCO,19,FR,FRASCO,55.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,8813,7897085902472,MUNDO ANIMAL - GATO - CONDICIONADOR 200ML,S,19,FR,FRASCO,19,FR,FRASCO,55.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,8814,7897085902397,MUNDO ANIMAL - GATO - REMOVEDOR MANCHAS E ODORES 500ML,S,19,FR,FRASCO,19,FR,FRASCO,55.0
63,300,AP,MED - ANTIBIOTICOS,MED,8819,8819,MEROPENEM 500 MG,S,19,FR,FRASCO,19,FR,FRASCO,
63,105,AP,MED - ANESTESICOS,MEDAN,8820,8820,"BUPIVACAINA SEM VASO 0,5% 20ML",S,19,FR,FRASCO,19,FR,FRASCO,
69,64,AP,PET SHOP - PETISCOS/0SS0S/PASTAS,RAC,8822,7898195862328,ORGANNACT DOG SBELT,S,19,FR,FRASCO,19,FR,FRASCO,154.0
63,205,AP,MAT - LABORATORIO,MAT,8844,8844,TIRA REFLOTRON AST / TGO,S,60,TB,TUBO,60,TB,TUBO,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,8846,7896548900291,MEGA ZOO - ARARAS / PAPAGAIOS / PSITACIDEOS GRANDE - 700GR,S,46,PCT,PACOTE,46,PCT,PACOTE,77.0
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,8849,7896548900420,MEGA ZOO - TRINA-FERRO / SABIÁ / PASARO-PRETO - 350GR,S,46,PCT,PACOTE,46,PCT,PACOTE,77.0
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,8852,7896548902035,MEGA ZOO - MIX CALOPSITA / ARGAPONIS - 500GR,S,46,PCT,PACOTE,46,PCT,PACOTE,77.0
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,8853,7896548900932,MEGA ZOO - MIX CANÁRIOS - 500GR,S,46,PCT,PACOTE,46,PCT,PACOTE,296.0
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,8856,7896548900956,MEGA ZOO - MIX PAPAGAIOS TROPICAL - 750GR,S,46,PCT,PACOTE,46,PCT,PACOTE,77.0
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,8857,7896548900406,MEGA ZOO - NECTAR BEIJA-FLOR - 200GR,S,113,FR 20,FRASCO 20,113,FR 20,FRASCO 20,77.0
69,64,AP,PET SHOP - PETISCOS/0SS0S/PASTAS,RAC,8858,7898401960244,VIP DOG BANANA - 50G01960244,S,64,UND,UNIDADE,64,UND,UNIDADE,305.0
69,77,AP,PET SHOP - HIGIENE AMBIENTE,PET,8859,7897085900065,MUNDO ANIMAL REPELL PET - 500 ML,S,35,FR 500,FRASCO 500,35,FR 500,FRASCO 500,55.0
69,77,AP,PET SHOP - HIGIENE AMBIENTE,PET,8860,7891106003773,FLEEGARD SPRAY ANTI-PULGA - 300ML,S,19,FR,FRASCO,19,FR,FRASCO,9.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8865,7898481300268,PETIX REFIL CATA CACA FUTEBOL,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8866,7898515340192,FUTONDOG - ESCADA FUTON,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,112,AP,PET SHOP - CAMAS,PET,8867,7898515340024,FUTONDOG - FUTON TURCO - M,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,112,AP,PET SHOP - CAMAS,PET,8868,7898515340031,FUTONDOG - FUTON TURCO - G,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,112,AP,PET SHOP - CAMAS,PET,8869,7898515340048,FUTONDOG - FUTON TURCO - GG,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8874,7898515340239,FUTONDOG - IDOG PELUCIA,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8875,7898515340253,FUTONDOG - CARTÃO DE CREDITO PELUCIA,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8876,7898515340611,FUTONDOG - CAPA GARRAFA PET,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8877,7898515340680,FUTONDOG - MORDEDOR CORDA DOIS NÓS,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8879,7898515340703,FUTONDOG - MORDEDOR CORDA BOLA,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8880,7898515340710,FUTONDOG - MORDEDOR CORDA BOLA/ALÇA,S,64,UND,UNIDADE,64,UND,UNIDADE,153.0
63,204,AP,MAT - OUTROS,MAT,8886,8886,PILHA PEQUENA AA,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,42,AP,PET SHOP - MEDICAMENTO,MED,8887,7898195861024,NUTRIFULL CAT - ORGANNACT - 30ML,S,32,FR 30,FRASCO 30,32,FR 30,FRASCO 30,154.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8888,7898195860737,ORGANNACT NUTRIFULL DOG 30ML,S,7,CX,CAIXA,7,CX,CAIXA,154.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8889,7898195860782,ORGANNACT NUTRIFULL DOG  120ML,S,24,FR 120,FRASCO 120,24,FR 120,FRASCO 120,154.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8890,7896210503003,COLIRIO CINERÁRIA MARÍTIMA,S,21,FR 10,FRASCO 10,21,FR 10,FRASCO 10,106.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8893,8893,PET IN BAG - COLEIRA SEMI-PEITORAL P/M/G,S,64,UND,UNIDADE,64,UND,UNIDADE,130.0
69,64,AP,PET SHOP - PETISCOS/0SS0S/PASTAS,RAC,8899,7891000074619,PROBIOTICO BENEFLORA 14 G,S,85,BISN,BISNAGA,85,BISN,BISNAGA,58.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8900,087219051108,"REVOLUTION AZUL - GATOS DE 2,6 A 7,5 KG (PIPETA)",S,141,PIP,PIPETA,141,PIP,PIPETA,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8901,087219051085,"REVOLUTION  ROSA - CÃES E GATOS ATÉ 2,5 KG (PIPETA)",S,141,PIP,PIPETA,141,PIP,PIPETA,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8902,087219051139,"REVOLUTION ROXO - CÃES DE 2,6 A 5,0 KG (PIPETA)",S,141,PIP,PIPETA,141,PIP,PIPETA,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8903,087219051153,"REVOLUTION MARROM - CÃES DE 5,1 A 10,0 KG (PIPETA)",S,141,PIP,PIPETA,141,PIP,PIPETA,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8904,087219051177,"REVOLUTION VERMELHO - CÃES DE 10,1 A 20,0 KG (PIPETA)",S,141,PIP,PIPETA,141,PIP,PIPETA,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,8905,087219051191,"REVOLUTION VERDE - CÃES DE 20,1 A 40,0 KG (PIPETA)",S,141,PIP,PIPETA,141,PIP,PIPETA,72.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8908,7942193039111,JAMBO - MORDEDOR MONKEY STICK - AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8909,7942193039135,JAMBO - MORDEDOR MONKEY STICK - BEGE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8910,7942193039142,JAMBO - MORDEDOR MONKEY STICK - MARROM,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8911,7942193039128,JAMBO - MORDEDOR MONKEY STICK - VINHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8912,7942193038589,JAMBO - MORDEDOR MONKEY,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8913,7942193038572,JAMBO - MORDEDOR COW,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8917,7942193038763,JAMBO - MORDEDOR STICKER CORDA ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8918,7942193038794,JAMBO - MORDEDOR STICKER CORDA VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8919,7942193038787,JAMBO - MORDEDOR STICKER CORDA LARANJA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8920,7942193038770,JAMBO - MORDEDOR STICKER CORDA VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8923,721343304937,JAMBO - MORDEDOR LATEX DINO AMARELO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8924,721343304982,JAMBO - MORDEDOR LATEX DINO VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8925,721343304975,JAMBO - MORDEDOR LATEX DINO ROXO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8926,721343304968,JAMBO - MORDEDOR LATEX DINO LARANJA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8927,721343920885,JAMBO - MORDEDOR FLIPPIE AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8928,721343920847,JAMBO - MORDEDOR FLIPPIE ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8929,721343920878,JAMBO - MORDEDOR FLIPPIE VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,8930,721343920861,JAMBO - MORDEDOR FLIPPIE LARANJA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8939,721343245131,JAMBO - MORDEDOR CORDA RATO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8940,721343245155,JAMBO - MORDEDOR CORDA COELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8941,721343248866,JAMBO - MORDEDOR VAQUINHA BRANCO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8942,721343248873,JAMBO - MORDEDOR VAQUINHA VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8943,721343248880,JAMBO - MORDEDOR VAQUINHA LILAS,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8944,7942193038619,JAMBO - MORDEDOR TOURO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8946,7942193039364,JAMBO - MORDEDOR ROPE STICKER AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8947,7942193039371,JAMBO - MORDEDOR ROPE STICKER ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8948,7942193039388,JAMBO - MORDEDOR ROPE STICKER ROXO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8949,7942193039395,JAMBO - MORDEDOR ROPE RING AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8950,7942193039401,JAMBO - MORDEDOR ROPE RING ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8951,7942193039418,JAMBO - MORDEDOR ROPE RING ROXO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8953,7942193039302,JAMBO - MORDEDOR ROPE MINI FLYER AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8954,7942193039326,JAMBO - MORDEDOR ROPE MINI FLYER ROXO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8955,7942193039319,JAMBO - MORDEDOR ROPE MINI FLYER ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8956,7942193038596,JAMBO - MORDEDOR CORDA 3 PONTAS PEQUENO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8957,7942193038602,JAMBO - MORDEDOR CORDA 3 PONTAS GRANDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8958,7942193038480,JAMBO - MORDEDOR CORDA BONE AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8959,7942193038473,JAMBO - MORDEDOR CORDA BONE VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8960,7942193038497,JAMBO - MORDEDOR CORDA BONE VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8961,721343245100,JAMBO - MORDEDOR CORDA VACA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8962,721343500889,JAMBO - MORDEDOR CORDA COM 2 BOLAS,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8963,7942193038800,JAMBO - MORDEDOR CORDA URSO ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8964,7942193038831,JAMBO - MORDEDOR CORDA URSO VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8965,7942193038824,JAMBO - MORDEDOR CORDA URSO LARANJA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8966,7942193038817,JAMBO - MORDEDOR CORDA URSO VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8967,7942193039258,JAMBO - CHAPEU DE FESTA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8968,7942193039265,JAMBO - COPO DE BOLO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8970,7942193039296,JAMBO - BRINQUEDO DE FESTA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8971,7942193039289,JAMBO - BOLO DE FESTA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8972,7942193038633,JAMBO - MORDEDOR PORCO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8973,7942193038404,JAMBO - MORDEDOR POODLE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8974,7942193038411,JAMBO - MORDEDOR RUSKY,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,8975,7942193038428,JAMBO - MORDEDOR DASH,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,111,AP,PET SHOP - VESTUÁRIO,PET,8979,8979,NINNA-AU - COLETE FASHION STRASS - PP; P; M; G ;GG,S,64,UND,UNIDADE,64,UND,UNIDADE,144.0
69,111,AP,PET SHOP - VESTUÁRIO,PET,8980,8980,NINNA-AU - COLETE PEITORAL POA - PP; P; M; G ;GG,S,64,UND,UNIDADE,64,UND,UNIDADE,144.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8982,7942193038282,JAMBO - SAPATILHA MESH LG AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8983,7942193038299,JAMBO - SAPATILHA MESH LG ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8984,7942193038275,JAMBO - SAPATILHA MESH MD ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8985,7942193038268,JAMBO - SAPATILHA MESH MD AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8986,7942193038244,JAMBO - SAPATILHA MESH SM AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8987,7942193038251,JAMBO - SAPATILHA MESH SM ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8988,7942193038237,JAMBO - SAPATILHA MESH XS ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8989,7942193038220,JAMBO - SAPATILHA MESH XS AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8990,7942193038206,JAMBO - SAPATILHA ORIGINAL LG AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8991,7942193038909,JAMBO - SAPATILHA ORIGINAL LG ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8992,7942193038190,JAMBO - SAPATILHA ORIGINAL LG VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8993,7942193038213,JAMBO - SAPATILHA ORIGINAL LG PRETO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8994,7942193038176,JAMBO - SAPATILHA ORIGINAL MD AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8995,7942193038893,JAMBO - SAPATILHA ORIGINAL MD ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8996,7942193038169,JAMBO - SAPATILHA ORIGINAL MD VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8997,7942193038183,JAMBO - SAPATILHA ORIGINAL MD PRETO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8998,7942193038145,JAMBO - SAPATILHA ORIGINAL SM AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,8999,7942193038886,JAMBO - SAPATILHA ORIGINAL SM ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9000,7942193038138,JAMBO - SAPATILHA ORIGINAL SM VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9001,7942193038152,JAMBO - SAPATILHA ORIGINAL SM PRETO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9002,7942193038114,JAMBO - SAPATILHA ORIGINAL XS PRETO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9003,7942193038091,JAMBO - SAPATILHA ORIGINAL XS VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9004,7942193038121,JAMBO - SAPATILHA ORIGINAL XS ROSA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9005,7942193038107,JAMBO - SAPATILHA ORIGINAL XS AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9006,7898933450459,"K9 GUIA STD ALGODÃO 15 MM/1,5M",S,64,UND,UNIDADE,64,UND,UNIDADE,118.0
69,60,AP,PET SHOP - ALIMENTO CÃES,RAC,9009,7897348203780,GOLDEN FORM DUO ADULTO - 03 KG,S,58,SC,SACO,58,SC,SACO,74.0
69,60,AP,PET SHOP - ALIMENTO CÃES,RAC,9010,7897348203834,GOLDEN FORM ADULTO MINIBITS LIGTH FRANGO & ARROZ - 3 KG,S,58,SC,SACO,58,SC,SACO,74.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9011,721343910572,JAMBO - COLEIRA ZACK ZOEY 10-16 AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9012,721343910305,JAMBO - COLEIRA ZACK ZOEY 10-16 PRETA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9013,721343910169,JAMBO - COLEIRA ZACK ZOEY 10-16 VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9014,721343910893,JAMBO - COLEIRA ZACK ZOEY 10-16 VERMELHA,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9015,721343914570,JAMBO - COLEIRA ZACK ZOEY 14-20 AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9016,721343914167,JAMBO - COLEIRA ZACK ZOEY 14-20 VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,150.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9017,721343914303,JAMBO - COLEIRA ZACK ZOEY 14-20 PRETO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9018,721343918301,JAMBO - COLEIRA ZACK ZOEY 18-26 PRETO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9019,721343918578,JAMBO - COLEIRA ZACK ZOEY 18-26 AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9020,721343918905,JAMBO - COLEIRA ZACK ZOEY 18-26 VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9021,721343916574,JAMBO - COLEIRA ZACK ZOEY 6-10 AZUL,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,9022,721343916161,JAMBO - COLEIRA ZACK ZOEY 6-10 VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,155.0
