cod_unid_oper,cod_clinica,cod_veterinario,cod_proprietario,cod_animal,nom_animal,cod_especie,nom_especie,cod_raca,nom_raca,cod_pelagem,pel,desc_pelagem,ind_ani_silvestre,dth_aniversario,ind_sexo,nro_micro_chip,nro_rg_animal,id_tatuagem,peso_animal,ind_porte,ind_pedigree,ind_castrado,ind_alergico,ind_ctrl_vacina,cod_antigo,nro_registro,ind_obito,dth_obito,ind_doacao,tip_pelagem,cod_anim_solic,ind_doenca_cronica,txt_alergia,txt_doenca_cronica,obs_animal,usr_codigo,ind_excluido,dth_exclusao,dth_cadastro,dat_ult_visita
1,2,11226,11497.0,19018,AKIRA,1,CANINA,41,HUSKY SIBERIANO,127.0,"(127,""BRANCA E CINZA"")",BRANCA E CINZA,N,2018-06-19,F,,,,4.2,G,,N,,,,,N,,N, ,,,,,,,,,2018-09-03,
1,2,11913,12873.0,21245,AKIRA,1,CANINA,36,LABRADOR RETRIEVER,310.0,"(310,DOURADA)",DOURADA,N,2018-12-08,F,,,,,G,,N,,,,,N,,N,C,,,,,,,,,2020-12-08,
1,2,4,9600.0,15857,AKIRA,1,CANINA,44,YORKSHIRE TERRIER,410.0,"(410,PRATA/CANELA)",PRATA/CANELA,N,2011-01-22,F,,,,3.8,P,,N,,,,,N,,N, ,,,,,,,,,2015-07-22,
1,2,9344,13373.0,21917,AKIRA,2,FELINA,3,SRD FELINO,0.0,,,N,2021-01-01,M,,,,,,,S,,,,,N,,N, ,,,,,,,,,2021-10-20,2021-10-21
1,2,8058,10542.0,17447,AKIRA,1,CANINA,40,AKITA,246.0,"(246,CARAMELO/BRANCO)",CARAMELO/BRANCO,N,2016-06-28,F,,,,22.4,G,,N,,,,,N,,N, ,,,,,,,,,2017-01-03,
1,2,9344,10800.0,17880,AKIRA,1,CANINA,162,SPITZ ALEMÃO,257.0,"(257,CHAMPANHE)",CHAMPANHE,N,2017-01-30,M,,,,2.7,P,,N,,S,,,N,,N, ,,,,,,,,,2017-06-04,
1,2,4,3063.0,4225,AKITA,1,CANINA,90,NAO REFERIDO,482.0,"(482,PRETAS/BRANCA)",PRETAS/BRANCA,N,1993-06-16,F,,,,0.0,P,N,N,N,N,4225.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,10053.0,18779,AKYLA,2,FELINA,3,SRD FELINO,176.0,"(176,BRANCO)",BRANCO,N,2016-05-19,M,,,,5.0,P,,S,,S,,,N,,N, ,,,,,,,,,2018-05-19,
1,2,10738,9536.0,21474,ALADIN,1,CANINA,2,SRD CANINO,356.0,"(356,""MARROM /PRETO"")",MARROM /PRETO,N,2020-12-18,M,,,,6.6,P,,N,,,,,N,,N, ,,,,,,,,,2021-03-10,
1,2,4,3404.0,4785,ALADIN,1,CANINA,16,PINSCHER,566.0,"(566,TRICOLOR)",TRICOLOR,N,2004-03-05,M,,,,0.0,P,N,N,N,N,4785.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,902.0,1060,ALAN,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,1999-05-21,M,,,,7.1,P,N,N,N,N,1054.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,6351.0,10731,ALAN,1,CANINA,59,SHIH-TZU,420.0,"(420,""PRETA / BRANCA"")",PRETA / BRANCA,N,2007-11-01,M,,10.367.954,,9.7,P,N,N,N,N,10727.0,,N,,N,,,,,,,,N,,2011-03-21,2010-11-13
1,2,10258,5678.0,9374,ALANIS,1,CANINA,15,DOGUE ALEMAO,116.0,"(116,""BRANCA / CINZA"")",BRANCA / CINZA,N,2009-04-20,F,,,,62.6,P,N,S,N,S,9374.0,,N,,N,,,,,,,,N,,2011-03-21,2022-03-19
1,2,4,4360.0,7632,ALANIS,1,CANINA,44,YORKSHIRE TERRIER,470.0,"(470,PRETA/CANELA)",PRETA/CANELA,N,1999-02-01,F,,,,0.0,P,N,N,N,N,7632.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7564,13361.0,21897,ALASKA,1,CANINA,85,PUG,0.0,,,N,2018-10-06,F,,,,9.7,,,S,,,,,N,,N, ,,,,,,,,,2021-10-06,2021-10-19
1,2,7,11756.0,10884,ALAX,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2001-01-01,F,,23.246.316-5,,5.1,M,N,N,N,N,10880.0,,N,,N,,,,,,,,N,,2011-03-21,2011-01-07
1,2,9344,12115.0,20090,ALBHA,2,FELINA,3,SRD FELINO,111.0,"(111,BRANCA)",BRANCA,N,2012-10-24,F,,,,3.5,P,,S,,,,,N,,N, ,,,,,,,,,2019-10-24,
1,2,4,4247.0,6421,ALCIONE,1,CANINA,10,POODLE,361.0,"(361,""MARROM CLARO"")",MARROM CLARO,N,1999-03-16,F,,,,0.0,P,N,N,N,N,6421.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1001.0,4172,ALCIONE,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,2001-12-07,F,,,,0.0,P,N,N,N,N,4172.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,8836.0,14435,ALDO,1,CANINA,2,SRD CANINO,310.0,"(310,DOURADA)",DOURADA,N,2010-05-14,M,,,,11.2,P,,N,,S,,,N,,N, ,,,,,,,,,2014-05-14,
1,2,7,7274.0,11666,ALDRI,1,CANINA,42,LHASA APSO,127.0,"(127,""BRANCA E CINZA"")",BRANCA E CINZA,N,2005-10-18,F,,,,5.8,P,,N,,N,,,N,,N,,,,,,,,,,2011-10-18,
1,2,8,9870.0,16600,ALE,1,CANINA,2,SRD CANINO,241.0,"(241,CARAMELO)",CARAMELO,N,2008-03-04,M,,,,32.7,M,,S,,,,,N,,N,C,,,,,,,,,2016-03-04,
1,2,4,69.0,2208,ALEF,1,CANINA,5,BOXER,310.0,"(310,DOURADA)",DOURADA,N,1997-04-12,M,,13.333.586,,0.0,P,N,N,N,N,2208.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,7679.0,12457,ALEGRIA,1,CANINA,2,SRD CANINO,465.0,"(465,PRETA/BEGE)",PRETA/BEGE,N,2010-07-28,F,,,,12.4,M,,S,,S,,,N,,N,,,,,,,,,,2012-07-28,
1,2,4,2852.0,5600,ALEMAO,1,CANINA,90,NAO REFERIDO,169.0,"(169,BRANCA/PRETA)",BRANCA/PRETA,N,2005-05-23,M,,,,0.0,P,N,N,N,N,5600.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1249.0,1520,ALEMAO,1,CANINA,90,NAO REFERIDO,310.0,"(310,DOURADA)",DOURADA,N,2000-03-05,M,,,,0.0,P,N,N,N,N,1520.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2420.0,3407,ALEMAO,2,FELINA,90,NAO REFERIDO,19.0,"(19,AMARELO)",AMARELO,N,1996-04-22,M,,,,0.0,P,N,N,N,N,3407.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,7283.0,11692,ALEMÃO,1,CANINA,2,SRD CANINO,,,,N,2010-04-27,M,,,,,P,,N,,,,,N,,N,,,,,,,,,,2011-10-27,
1,2,7,9566.0,15795,ALEMÃO,1,CANINA,2,SRD CANINO,241.0,"(241,CARAMELO)",CARAMELO,N,2000-07-02,M,,,,,G,,N,,,,,N,,N, ,,,,,,,,,2015-07-02,
1,2,8,11529.0,19076,ALEX,2,FELINA,3,SRD FELINO,0.0,,,N,2015-03-22,M,,,,,,,S,,,,,N,,N, ,,,,,,,,,2018-09-22,
1,2,8,10109.0,16703,ALEX,2,FELINA,3,SRD FELINO,485.0,"(485,PRETO)",PRETO,N,2010-10-19,M,,,,,,,S,,S,,,N,,N, ,,,,,,,,,2016-04-02,
1,2,7,3377.0,12642,ALEX,1,CANINA,26,PASTOR BELGA,0.0,,,N,2001-10-02,M,,,,27.7,,,S,,,,,N,,N, ,,,,,,,,,2012-10-02,
1,2,4,2910.0,5941,ALEX,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,2003-09-17,M,,,,0.0,P,N,N,N,N,5941.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,7862.0,12965,ALEX,2,FELINA,3,SRD FELINO,176.0,"(176,BRANCO)",BRANCO,N,2012-01-21,M,,,,5.5,P,,S,,,,,N,,N, ,,,,,,,,,2013-01-21,
1,2,4,6519.0,11122,ALEX THIBOR,1,CANINA,45,TECKEL,,,,N,1999-08-28,M,,,,8.6,M,S,N,N,N,,,S,2012-02-20 10:27:17.000,N,,,,,,,,,,2011-03-22,
1,2,11913,8042.0,13090,ALF,1,CANINA,2,SRD CANINO,0.0,,,N,2012-11-27,M,,,,41.6,,,N,,S,,,N,,N, ,,,,,,,,,2013-03-08,
1,2,12300,10095.0,20414,ALF,2,FELINA,3,SRD FELINO,0.0,,,N,2017-02-12,M,,,,4.3,M,,S,,,,,N,,N,M,,,,,,,,,2020-02-12,2022-01-09
1,2,12300,9840.0,16252,ALF,2,FELINA,3,SRD FELINO,436.0,"(436,""PRETA E BCA"")",PRETA E BCA,N,2015-09-24,M,,,,3.6,P,,N,,S,,,N,,N, ,,,,,,,,,2015-11-24,2022-03-15
1,2,4,1205.0,1467,ALF OF PLUSH,1,CANINA,13,COCKER SPANIEL,310.0,"(310,DOURADA)",DOURADA,N,1995-03-23,M,,,,0.0,P,N,N,N,N,1467.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,12300,11479.0,22445,ALFACE,18,ROEDOR,184,PORQUINHO DA INDIA,0.0,,,N,2020-10-30,F,,,,,,,N,,,,,N,,N, ,,,,,,,,,2022-07-30,2022-07-30
1,2,11980,8113.0,13232,ALFAFA,1,CANINA,2,SRD CANINO,76.0,"(76,""BEGE/ BRANCA"")",BEGE/ BRANCA,N,2013-02-18,M,,,,8.9,P,,N,,S,,,N,,N, ,,,,,,,,,2013-05-04,
1,2,8058,3890.0,18114,ALFRED,1,CANINA,16,PINSCHER,367.0,"(367,""MARROM E PRETO"")",MARROM E PRETO,N,2017-03-20,M,,,,2.7,P,,N,,S,,,N,,N,C,,,,,,,,,2017-09-11,
1,2,4,4823.0,7559,ALFRED,1,CANINA,90,NAO REFERIDO,241.0,"(241,CARAMELO)",CARAMELO,N,1994-06-01,M,,25.610.552-2,,0.0,P,N,N,N,N,7559.0,,S,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3890.0,5699,ALFRED,1,CANINA,16,PINSCHER,351.0,"(351,MARROM)",MARROM,N,2005-04-30,M,,,,0.0,P,N,N,N,N,5699.0,,S,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,9344,9682.0,20942,ALFREDO,2,FELINA,3,SRD FELINO,492.0,"(492,""PRETO E BRANCO"")",PRETO E BRANCO,N,2020-01-01,M,,,,6.3,P,,S,,S,,,N,,N,C,,,,,,,,,2020-09-01,2022-04-09
1,2,13416,318.0,20422,ALFREDO,1,CANINA,88,BULLDOG INGLÊS,556.0,"(556,TIGRADO)",TIGRADO,N,2019-10-23,M,,,,28.3,,,N,,S,,,N,,N,C,,,,,,,,,2020-02-13,2022-03-19
1,2,4,5118.0,3693,ALFREDO,2,FELINA,90,NAO REFERIDO,556.0,"(556,TIGRADO)",TIGRADO,N,2003-01-18,M,,,,0.0,P,N,N,N,N,3693.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10258,7329.0,13335,ALFREDO,1,CANINA,33,SAO BERNARDO,114.0,"(114,""BRANCA / CARAMELO"")",BRANCA / CARAMELO,N,2008-06-08,M,,,,67.0,X,,S,,S,,,N,,N, ,,,,,,,,,2013-06-08,
1,2,4,4412.0,6748,ALGODAO,2,FELINA,90,NAO REFERIDO,176.0,"(176,BRANCO)",BRANCO,N,2005-12-12,M,,,,0.0,P,N,N,N,N,6748.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10738,3266.0,21216,ALICE,1,CANINA,59,SHIH-TZU,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2020-07-02,F,,,,5.5,P,,S,,,,,N,,N, ,,,,,,,,,2020-12-02,
1,2,9344,13589.0,10551,ALICE,1,CANINA,44,YORKSHIRE TERRIER,421.0,"(421,""PRETA / CANELA"")",PRETA / CANELA,N,2009-10-26,F,,1,,1.9,P,N,N,N,S,10547.0,,N,,N,,,,,,,,N,,2011-03-21,2011-01-31
1,2,9344,8252.0,13498,ALICE,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2011-08-02,F,,,,11.2,,,S,,,,,N,,N, ,,,,,,,,,2013-08-02,
1,2,4,6351.0,10714,ALICE,1,CANINA,59,SHIH-TZU,420.0,"(420,""PRETA / BRANCA"")",PRETA / BRANCA,N,2006-08-01,F,,10.367.954,,5.1,M,N,N,N,N,10710.0,,S,,N,,,,,,,,N,,2011-03-21,2010-12-03
1,2,4,383.0,4757,ALICE,1,CANINA,90,NAO REFERIDO,390.0,"(390,MESCLADA)",MESCLADA,N,2000-11-28,F,,10 119 710,,0.0,P,N,N,N,N,4757.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2910.0,5949,ALICE,1,CANINA,90,NAO REFERIDO,278.0,"(278,""CINZA E BRANCA"")",CINZA E BRANCA,N,2001-09-18,F,,,,0.0,P,N,N,N,N,5949.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,7943.0,12919,ALICE,1,CANINA,85,PUG,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,2011-10-24,F,,,,12.9,M,,N,,S,,,N,,N, ,,,,,,,,,2013-01-07,
1,2,4,3832.0,6423,ALICE,1,CANINA,33,SAO BERNARDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2005-10-19,F,,,,0.0,P,N,N,N,N,6423.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,8541.0,15662,ALICE,1,CANINA,2,SRD CANINO,439.0,"(439,""PRETA E CANELA"")",PRETA E CANELA,N,2015-03-13,F,,,,10.2,M,,N,,S,,,N,,N, ,,,,,,,,,2015-05-21,
1,2,10738,4994.0,17919,ALICE,1,CANINA,2,SRD CANINO,133.0,"(133,""BRANCA E PRETA"")",BRANCA E PRETA,N,2010-06-22,F,,,,22.0,G,,S,,S,,,N,,N,C,,,,,,,,,2017-06-22,
1,2,4,5239.0,8397,ALICE,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2007-01-14,F,,,,5.1,P,N,S,N,S,8397.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,11756,6785,11756.0,11286,ALICE,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2000-05-17,F,,,,6.3,M,N,S,N,N,,,N,,N,,,,,,,,,,2011-05-17,
1,2,11913,11679.0,20989,ALICE,1,CANINA,59,SHIH-TZU,0.0,,,N,2017-09-17,F,,,,5.9,,,N,,,,,N,,N, ,,,,,,,,,2020-09-17,
1,2,12210,13295.0,14614,ALICE,1,CANINA,2,SRD CANINO,244.0,"(244,""CARAMELO E PRET"")",CARAMELO E PRET,N,2013-07-17,F,,,,23.5,M,,S,,S,,,N,,N, ,,,,,,,,,2014-07-17,2022-02-21
1,2,8058,9126.0,15055,ALICE,2,FELINA,3,SRD FELINO,438.0,"(438,""PRETA E BRANCA"")",PRETA E BRANCA,N,2013-06-29,F,,,,3.1,,,N,,S,,,N,,N,C,,,,,,,,,2014-11-29,
1,2,4,5118.0,3486,ALICE,2,FELINA,90,NAO REFERIDO,111.0,"(111,BRANCA)",BRANCA,N,2001-05-19,F,,,,0.0,P,N,N,N,N,3486.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,131.0,4673,ALICE,1,CANINA,90,NAO REFERIDO,169.0,"(169,BRANCA/PRETA)",BRANCA/PRETA,N,1995-05-24,F,,5.855.181,,0.0,P,N,N,N,N,4673.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,8538.0,14001,ALICE,1,CANINA,2,SRD CANINO,418.0,"(418,PRETA)",PRETA,N,2010-01-02,F,,,,22.0,M,,S,,S,,,N,,N, ,,,,,,,,,2014-01-02,
1,2,13837,11227.0,18582,ALICE,1,CANINA,16,PINSCHER,351.0,"(351,MARROM)",MARROM,N,2018-01-10,F,,,,2.4,P,,N,,S,,,N,,N, ,,,,,,,,,2018-03-03,2022-10-26
1,2,4,7386.0,11873,ALICE,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2003-01-02,F,,,,9.3,M,,S,,,,,N,,N,,,,,,,,,,2012-01-02,
1,2,12300,11968.0,20520,ALICE,2,FELINA,3,SRD FELINO,479.0,"(479,PRETAA)",PRETAA,N,2017-09-25,F,,,,4.4,P,,S,,,,,N,,N,C,,,,,,,,,2020-03-25,
1,2,4,1649.0,2075,ALICE CARMELITA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2001-03-08,F,,,,0.0,P,N,N,N,N,2075.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,6307.0,10629,ALICI,2,FELINA,90,NAO REFERIDO,127.0,"(127,""BRANCA E CINZA"")",BRANCA E CINZA,N,2009-04-01,F,,19279283,,4.2,P,N,N,N,N,10625.0,,N,,N,,,,,,,,N,,2011-03-21,2010-10-11
1,2,8,7590.0,17739,ALICIA,1,CANINA,44,YORKSHIRE TERRIER,355.0,"(355,""MARROM / PRETA"")",MARROM / PRETA,N,2012-11-19,F,,,,2.4,P,,N,,,,,N,,N,M,,,,,,,,,2017-04-05,
1,2,4,8707.0,14299,ALICIA,2,FELINA,3,SRD FELINO,276.0,"(276,""CINZA CARAMELO"")",CINZA CARAMELO,N,2011-04-02,F,,,,4.2,P,,N,,,,,N,,N, ,,,,,,,,,2014-04-02,
1,2,8,10575.0,17500,ALICK,1,CANINA,42,LHASA APSO,273.0,"(273,""CINZA / BRANCA"")",CINZA / BRANCA,N,2004-08-14,M,,,,5.5,P,,N,,,,,N,,N, ,,,,,,,,,2017-01-18,
1,2,9344,6799.0,11134,ALIEL,1,CANINA,42,LHASA APSO,81.0,"(81,BICOLLOR)",BICOLLOR,N,2008-05-25,M,,,,5.8,M,N,N,N,N,,,N,,N,,,,,,,,,,2011-03-25,
1,2,4,2498.0,9555,ALINE,1,CANINA,90,NAO REFERIDO,470.0,"(470,PRETA/CANELA)",PRETA/CANELA,N,2007-09-03,F,,8.104.938/9,,0.0,P,N,N,N,N,9555.0,,S,2018-12-11 12:44:54.635,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1467.0,1805,ALINE,2,FELINA,11,SIAMES,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,1988-09-19,F,,,,0.0,P,N,N,N,N,1805.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10738,7607.0,12271,ALIX,1,CANINA,42,LHASA APSO,76.0,"(76,""BEGE/ BRANCA"")",BEGE/ BRANCA,N,2011-08-14,F,,,,6.5,P,,N,,S,,,N,,N,,,,,,,,,,2012-05-28,
1,2,7,9328.0,15372,ALLADIM,1,CANINA,59,SHIH-TZU,0.0,,,N,2014-12-24,M,,,,7.6,,,N,,S,,,N,,N,C,,,,,,,,,2015-02-24,
1,2,4,1092.0,1299,ALLADIN,1,CANINA,24,PASTOR ALEMAO,111.0,"(111,BRANCA)",BRANCA,N,2000-11-09,M,,,,0.0,P,N,N,N,N,1299.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,8133.0,13273,ALLANA,1,CANINA,44,YORKSHIRE TERRIER,439.0,"(439,""PRETA E CANELA"")",PRETA E CANELA,N,2008-07-17,F,,,,5.0,M,,S,,,,,N,,N, ,,,,,,,,,2013-05-16,
1,2,8,6285.0,12582,ALMEIDA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2005-09-08,M,,,,6.2,M,,S,,S,,,N,,N, ,,,,,,,,,2012-09-08,
1,2,4,6399.0,10806,ALOHA,1,CANINA,96,PASTOR SHETLAND,354.0,"(354,""MARROM / BRANCA"")",MARROM / BRANCA,N,2006-07-27,F,,33.786.140-7,,9.6,M,N,N,N,N,10802.0,,N,,N,,,,,,,,N,,2011-03-21,2010-12-04
1,2,10738,3266.0,20646,ALOHA,1,CANINA,85,PUG,0.0,,,N,2019-10-21,F,,,,5.3,,,,,,,,N,,N, ,,,,,,,,,2020-05-21,
1,2,9344,11643.0,22175,ALOHA,1,CANINA,85,PUG,1.0,"(1,ABRICOT)",ABRICOT,N,2019-03-16,F,,,,9.9,P,,S,,,,,N,,N,C,,,,,,,,,2022-03-16,2022-08-10
1,2,12300,1435.0,8184,ALOHA,1,CANINA,27,ROTTWEILER,82.0,"(82,BICOLOR)",BICOLOR,N,2007-12-01,F,,,,48.3,P,N,N,N,S,8180.0,,N,,N,,,,,,,,N,,2011-03-21,2022-02-12
1,2,7,8520.0,13971,ALOHA,1,CANINA,44,YORKSHIRE TERRIER,229.0,"(229,CARACTERISTCA)",CARACTERISTCA,N,2011-06-27,F,,,,5.5,P,,S,,S,,,N,,N, ,,,,,,,,,2013-12-23,
1,2,4,3297.0,9400,ALOHA,1,CANINA,42,LHASA APSO,111.0,"(111,BRANCA)",BRANCA,N,2006-07-13,F,,,,0.0,P,N,N,N,N,9400.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4102.0,6135,ALPHA,1,CANINA,90,NAO REFERIDO,82.0,"(82,BICOLOR)",BICOLOR,N,2005-04-30,F,,,,0.0,P,N,N,N,N,6135.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11913,9276.0,15295,ALVIM,1,CANINA,45,TECKEL,470.0,"(470,PRETA/CANELA)",PRETA/CANELA,N,2011-09-11,M,,,,7.0,M,,N,,S,,,N,,N, ,,,,,,,,,2015-01-31,2022-05-11
1,2,12300,12428.0,20594,ALVIM,1,CANINA,162,SPITZ ALEMÃO,0.0,,,N,2018-06-23,M,,,,5.1,,,N,,S,,,N,,N, ,,,,,,,,,2020-04-23,
1,2,4,8181.0,13371,ALVIM,1,CANINA,45,TECKEL,268.0,"(268,CHOCOLATE)",CHOCOLATE,N,2010-01-02,M,,,,15.3,M,,S,,S,,,N,,N, ,,,,,,,,,2013-06-24,
1,2,8,10876.0,18011,ALVIM,1,CANINA,42,LHASA APSO,242.0,"(242,""CARAMELO / BRANCA"")",CARAMELO / BRANCA,N,2016-07-31,M,,,,10.4,,,N,,,,,N,,N,M,,,,,,,,,2017-07-31,
1,2,10258,9400.0,17159,ALVIM,1,CANINA,42,LHASA APSO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2016-07-20,M,,,,2.2,P,,N,,S,,,N,,N, ,,,,,,,,,2016-09-09,
1,2,4,7079.0,11280,ALVIN,1,CANINA,59,SHIH-TZU,565.0,"(565,TRICOL0R)",TRICOL0R,N,2011-03-18,M,,,,,P,N,N,N,S,,,N,,N,,,,,,,,,,2011-05-16,
1,2,11479,11719.0,19438,ALVIN,1,CANINA,162,SPITZ ALEMÃO,283.0,"(283,CINZA-DOURADO)",CINZA-DOURADO,N,2015-01-31,M,,,,4.9,,,S,,,,,N,,N,M,,,,,,,,,2019-01-31,
1,2,8790,10711.0,17714,ALVIN,1,CANINA,59,SHIH-TZU,148.0,"(148,""BRANCA/ MARROM"")",BRANCA/ MARROM,N,2017-02-07,M,,,,8.4,P,,S,,S,,,N,,N, ,,,,,,,,,2017-03-29,2021-12-22
1,2,7,7466.0,12031,ALVIN,1,CANINA,44,YORKSHIRE TERRIER,454.0,"(454,""PRETA/ CANELA"")",PRETA/ CANELA,N,2011-12-13,M,,,,5.1,P,,N,,S,,,N,,N,,,,,,,,,,2012-02-23,
1,2,9344,7973.0,12989,ALVIN,1,CANINA,42,LHASA APSO,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2012-08-28,M,,,,11.7,M,,S,,,,,N,,N, ,,,,,,,,,2013-01-28,
1,2,11913,13068.0,21522,ALVIN,2,FELINA,3,SRD FELINO,485.0,"(485,PRETO)",PRETO,N,2014-03-27,M,,,,6.3,P,,S,,,,,N,,N,C,,,,,,,,,2021-03-27,2021-03-31
1,2,0,7677.0,12413,ALVIN,1,CANINA,59,SHIH-TZU,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2010-10-08,M,,,,5.5,M,,N,,S,,,N,,N,,,,,,,,,,2012-07-17,
1,6788,7,13236.0,12181,ALVO,2,FELINA,3,SRD FELINO,144.0,"(144,BRANCA/)",BRANCA/,N,2011-09-28,M,,,,,P,,S,,,,,N,,N,,,,,,,,,,2012-04-25,
1,2,8790,13491.0,22090,AMALIA,2,FELINA,3,SRD FELINO,68.0,"(68,""BEGE /BRANCA"")",BEGE /BRANCA,N,2021-07-04,F,,,,,P,,S,,,,,S,2022-02-04 11:24:43.137,N,C,,,,,,,,,2022-02-04,
1,2,8,7479.0,13368,AMANDA,1,CANINA,42,LHASA APSO,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2013-01-29,F,,,,2.0,M,,N,,,,,S,2013-06-25 21:57:35.000,N, ,,,,,,,,,2013-06-24,
1,2,4,2220.0,2885,AMANDA,1,CANINA,24,PASTOR ALEMAO,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,1993-11-04,F,,,,0.0,P,N,N,N,N,2885.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,7705.0,12455,AMANDA,2,FELINA,3,SRD FELINO,553.0,"(553,TIGRADA)",TIGRADA,N,2012-01-28,F,,,,,P,,S,,,,,N,,N,,,,,,,,,,2012-07-28,
1,2,12300,12584.0,20835,AMANDITA,2,FELINA,3,SRD FELINO,548.0,"(548,SIAMES)",SIAMES,N,2013-07-23,F,,,,3.0,P,,S,,,,,N,,N, ,,,,,,,,,2020-07-23,
1,2,12877,13482.0,22256,AMANDITA,1,CANINA,59,SHIH-TZU,420.0,"(420,""PRETA / BRANCA"")",PRETA / BRANCA,N,2021-08-08,F,,,,4.5,P,,N,,,,,N,,N,C,,,,,,,,,2022-04-19,2022-08-29
1,2,4,2441.0,3218,AMAPOLA,1,CANINA,23,SHARPEI,303.0,"(303,CREME)",CREME,N,2001-02-17,F,,,,0.0,P,N,N,N,N,3218.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,51.0,1675,AMAPOLA,1,CANINA,5,BOXER,377.0,"(377,MARROM/BRANCA)",MARROM/BRANCA,N,2001-09-12,F,,8743033,,0.0,P,N,N,N,N,1675.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2967.0,5417,AMARELA,2,FELINA,90,NAO REFERIDO,10.0,"(10,AMARELA)",AMARELA,N,2003-08-01,F,,,,0.0,P,N,N,N,N,5417.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,472.0,584,AMARELA,1,CANINA,90,NAO REFERIDO,10.0,"(10,AMARELA)",AMARELA,N,1993-08-22,F,,,,0.0,P,N,N,N,N,584.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4905.0,7868,AMARELA,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,2007-06-04,F,,,,0.0,P,N,N,N,N,7868.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,4474.0,11640,AMARELÃO,2,FELINA,3,SRD FELINO,10.0,"(10,AMARELA)",AMARELA,N,2006-10-06,M,,,,,P,N,S,N,N,,,N,,N,,,,,,,,,,2011-10-06,
