cod_setor,cod_grp_prod,ind_sit_produto,nom_grp_produto,sigla_grp_prod,cod_produto,id_produto,nom_prod_compra,ind_prod_estocavel,cod_unid_estoque,sigla_unid_estoque,nom_unid_estoque,cod_unid_consumo,sigla_unid_consumo,nom_unid_consumo,cod_fabricante
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10962,,048 XIANG SHA LIU JUN ZI TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10963,,093 XIANG SHA PING WEI SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10964,,049 XIAO CHAI HU TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10965,,050 XIAO FENG SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10966,,115 XIAO HUO LUO DAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10967,,178 XIAO JI YIN ZI,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10968,,051 XIAO QING LONG TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10969,,025 XIAO YAO WAN ,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10970,,120 XIE XIN TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10971,,170 XIN JIA XIANG RU YIN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10972,,108 XIN YI QIN FEI TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10973,,052 XIN YI SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10974,,107 XING SU SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10975,,087 XUE FU ZHU YU TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10976,,057 YANG YIN QING FEI TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10977,,181 YANG HE TANG ,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10978,,166 YI GUAN JIAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10979,10979,165 YI QI TSONG MING TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10980,,081 YI TZI TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10981,,084 YI YI REN TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10982,,167 YIN CHEN HAO TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10983,,168 YIN CHEN WU LIN SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10984,,102 YIN QIAO SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10985,,122 YO GUI WAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10986,,082 YU NI JIAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10987,,074 YU PING FENG SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10988,,060 YUE JU WAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10989,,079 YUE QUAN WAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10990,,134 ZAN YU DAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10991,,137 ZHEN GAN XI FENG TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10992,,158 ZHEN WU TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10993,,097 ZHENG GU ZI JIN DAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10994,,054 ZHI BAI DI HUANG WAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10995,,172 ZHI GAN CAO TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10996,,159 ZHI HOU TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10997,,100 ZHI SOU SAN,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10998,,126 ZHU YE SHI CAO TANG,N,64,UND,UND,64,UND,UND,
63,323,AP,FORMULAS MAGISTRAIS CHINESAS,FMC,10999,10999,121 ZUO GUI WAN,N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11000,11000,ERVAS CHINESAS ISOLADAS,N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11001,11001,"202 ACANTHOPANAX RADICIS, CORTEX (CI WU JIA) (GINSENG SIBERIANO)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11002,11002,"211 ANGELICAE SINENSIS, RADIX (DANG GUI)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11003,11003,"214 ASTRAGALI, RADIX (HUANG QI)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11004,11004,"215 COICIS, SEMEN (YI YI REN)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11005,11005,200 CORDYCEPS SINENSIS (DONG CHONG XIA CAO),N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11006,11006,"203 CORYDALYS, RHIZOMA (YUAN HU SUO)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11007,11007,"129 CRATAEGIS, FRUCTUS (SHAN ZHA)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11008,11008,"207 EPHAEDRE, HERBA (MA HUANG)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11009,11009,"128 GANODERMA, REISHI (LING ZI ou REISHI) (COGUMELO DO IMPERADOR)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11010,11010,"210 GINKGO BILOBA, FOLIUM (YING XING YE)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11011,11011,"204 GINSENG, RADIX (REN SHEN)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11012,11012,"212 GLYCYRRHIZAE, RADIX (GAN CAO) (RAIZ DE ALÇAÇUZ)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11013,11013,219 HERBA LEONURI (YI MU CAO),N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11014,11014,"218 HORDEI VULGARIS GERMINANTUS, FRUCTUS (MAI YA)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11015,11015,"201 LYCII, FRUCTUS (GOU WI ZI)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11016,11016,"216 MANTIS PENTADACTYLAE, SQUAMA (CHUAN SHAN JIA)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11017,11017,209 MONASCUS PURPUREUS (HONG QU),N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11018,11018,"205 POLYGONUM MULTIFLORUM, RADIX (HE SHOW WU)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11019,11019,"213 PORIAE COCOS, SCLEROTIUM (FU LING)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11020,11020,"217 VACCARIAE SEGETALIS, SEMEN (WANG BU LIU XING)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11021,11021,"208 ZIZYPHI JUJUBA, FRUCTUS (DA ZAO)",N,64,UND,UND,64,UND,UND,
63,324,AP,ERVAS CHINESAS ISOLADAS,ECI,11022,11022,"206 ZIZYPHI SPINOSAE, SEMEN (SUAN ZAO REN)",N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11023,11023,301 ANEMARRHENAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11024,11024,302 ANGELICAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11025,11025,318 ARMENIACAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11026,11026,300 CARTHAMUS COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11027,11027,307 CINNAMOMI COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11028,11028,304 COPTIDIS COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11029,11029,315 LEDEBOURIELLAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11030,11030,309 LIGUSTICI and ANGELICAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11031,11031,"310 ANGELICAE, CINNAMOMI E ZANTHOXYLU COMPOSTO",N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11032,11032,316 LYCI and CHRYSANTHEMI COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11033,11033,303 MENTHAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11034,11034,313 MYRRA COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11035,11035,314 PÓ DE PEROLA E ANGELICAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11036,11036,317 RHEI AND SCUTELLARIAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11037,11037,312 SHOPHORAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11038,11038,305 PORTULACAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11039,11039,308 STEMONAE COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11040,11040,311 STEPHANIA COMPOSTO,N,64,UND,UND,64,UND,UND,
63,325,AP,FORMULAS TOPICAS CHINESAS,FTC,11041,11041,306 YA DAN ZI COMPOSTO,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11044,11044,VITAMINA C,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11047,,LIMP TRAT LIMPEZA AURICULAR,N,64,UND,UND,64,UND,UND,61.0
63,67,AP,MAT - RADIOLOGICOS,MAT,11050,11050,REVELADOR PARA 20 LITROS EXSIL_,N,311,GL 20,GALAO 20,311,GL 20,GALAO 20,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11058,,PET PRAZOL 10 MG,N,64,UND,UND,64,UND,UND,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,11059,,PET PRAZOL 20 MG,N,64,UND,UND,64,UND,UND,89.0
84,322,AP,MED - DEF (humano),DEF,11061,11061,CEFEX CEFALEXINA SUSPENSÃO,N,64,UND,UND,64,UND,UND,125.0
69,82,AP,PET SHOP - SHAMPO MEDICAMENTOSO,PET,11062,11062,SABONETE TIURAN (SARNA),S,64,UND,UND,64,UND,UND,32.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,11063,,AFECTRIM ORAL 100 ML,N,19,FR,FRASCO,19,FR,FRASCO,32.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,11067,11067,PEITORAL E GUIA AMERICANA Nº0,N,64,UND,UND,64,UND,UND,
68,65,AP,PET SHOP - ACESSÓRIOS,PET,11068,,PEITORAL E GUIA AMERICANA Nº1,N,64,UND,UND,64,UND,UND,
68,65,AP,PET SHOP - ACESSÓRIOS,PET,11069,,PEITORAL E GUIA AMERICANA Nº2,N,64,UND,UND,64,UND,UND,
68,65,AP,PET SHOP - ACESSÓRIOS,PET,11070,,PEITORAL E GUIA AMERICANA Nº3,N,64,UND,UND,64,UND,UND,
68,65,AP,PET SHOP - ACESSÓRIOS,PET,11071,,PEITORAL E GUIA AMERICANA Nº4,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11079,,BUTOX 10 ML,N,64,UND,UND,64,UND,UND,
84,35,AP,ORTOPEDIA,CMED,11081,11081,GMOX -OSSO LIOFILISADO,N,19,FR,FRASCO,19,FR,FRASCO,
84,204,AP,MAT - OUTROS,MAT,11082,11082,GEMIX OSSO CORTICAL_,N,64,UND,UND,64,UND,UND,
84,204,AP,MAT - OUTROS,MAT,11083,11083,GEMOX OSSO ESPONJOSO_,N,64,UND,UND,64,UND,UND,
69,82,AP,PET SHOP - SHAMPO MEDICAMENTOSO,PET,11084,11084,SHMAPOO SLICK DOG BLEACH,N,64,UND,UND,64,UND,UND,
69,14785,AP,DIARIA INTERNAÇÃO,DIA,11086,11086,FRALDAS DESCARTAVEIS PACOTE 70 UNIDADES,N,46,PCT,PACOTE,46,PCT,PACOTE,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11087,11087,FRALDAS DESCARTAVEIS UNIDADE,S,64,UND,UND,64,UND,UND,
46,317,AP,MED - SUPORTE / OUTROS,MED,11088,,NOOTRON 60 COMPR.,N,7,CX,CAIXA,7,CX,CAIXA,
46,317,AP,MED - SUPORTE / OUTROS,MED,11089,,HYALOZIMA 2000 UTR 3 AMPOLAS,N,2,AMP,AMPOLA,2,AMP,AMPOLA,
46,317,AP,MED - SUPORTE / OUTROS,MED,11090,,HYALOZIMA 2000 UTR AMPOLA,N,2,AMP,AMPOLA,2,AMP,AMPOLA,
63,204,AP,MAT - OUTROS,MAT,11091,11091,FLUOR TOPEX 200 ML,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11093,11093,JET LIQ C 120 ML,S,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11094,11094,JET PO C 120 ML,S,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11095,11095,CIMENTO CIRURGICO ODAHCAM PO,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11096,11096,CIMENTO CIRURGICO ODAHCAM LIQ,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11097,11097,ENDOFROST SPRAY,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11098,11098,ALAVANCA APICAL QUINELATO,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11099,11099,ALVEOLOTOMO CURVO ICE,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11100,11100,CINZEL JOGO 3 PCS COLGRAN,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11101,11101,PLAX 2 LITROS COM BOMBA,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11102,11102,ALICATE ICE COMUM,N,64,UND,UND,64,UND,UND,
63,204,AP,MAT - OUTROS,MAT,11103,11103,ESCOVA RODA FELTRO BORDENTE,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11107,11107,KETOSTERIL 20 COMPRIMIDOS,S,17,CX 20,CAIXA 20 ,17,CX 20,CAIXA 20 ,
84,202,AP,MAT - PENETRANTES E UTENSILIOS,MAT,11108,11108,SERINGA 5 ML S/AGULHA DESCARPACK,S,64,UND,UND,64,UND,UND,
84,202,AP,MAT - PENETRANTES E UTENSILIOS,MAT,11109,11109,SERINGA 10 ML S/AGULHA DESCARPACK,S,64,UND,UND,64,UND,UND,
84,202,AP,MAT - PENETRANTES E UTENSILIOS,MAT,11110,11110,SERINGA 20 ML S/AGULHA DESCARPACK,S,64,UND,UND,64,UND,UND,
84,202,AP,MAT - PENETRANTES E UTENSILIOS,MAT,11111,11111,LAMINA BISTURI Nº10 (CLINICA),S,73,CX 100,CAIXA 100,73,CX 100,CAIXA 100,
63,202,AP,MAT - PENETRANTES E UTENSILIOS,MAT,11112,,SONDA ASPIRAÇÃO TRAQUEAL C/ VALVULA Nº 10,N,64,UND,UND,64,UND,UND,
84,204,AP,MAT - OUTROS,MAT,11113,11113,DESCARPACK 07 LITROS (CLINICA),S,64,UND,UND,64,UND,UND,
63,200,AP,MAT - ANTISSEPTICOS,MAT,11114,,POVIDINE TOPICO LITRO (PVPI),N,219,L,LITRO,219,L,LITRO,
63,200,AP,MAT - ANTISSEPTICOS,MAT,11115,,POVIDINE TINTURA LITRO (IODO 10%),N,219,L,LITRO,219,L,LITRO,
2,205,AP,MAT - LABORATORIO,MAT,11116,,TIRAS POTASSIO REFROTON,N,19,FR,FRASCO,19,FR,FRASCO,
84,204,AP,MAT - OUTROS,MAT,11117,,"BANDEJA DE IMPLANTES 2,0 MM",N,7,CX,CAIXA,7,CX,CAIXA,
84,204,AP,MAT - OUTROS,MAT,11118,,"PLACA EM ""T"" 2,7X2 5F",N,64,UND,UND,64,UND,UND,
84,204,AP,MAT - OUTROS,MAT,11119,,"PARAFUSO CORTICAL 2,0 MM - 16",N,64,UND,UND,64,UND,UND,
84,204,AP,MAT - OUTROS,MAT,11120,,"PARAFUSO CORTICAL 2,0 MM - 18",N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11125,11125,FURANIL SOLUÇÃO SPRAY,S,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11131,,DEXIUM COMPRIMIDOS (AZIUM),S,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11132,,DEXIUM INJETAVEL 50 ML,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11133,,ITL 25 MG,N,7,CX,CAIXA,7,CX,CAIXA,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11134,,ITL 50 MG,N,7,CX,CAIXA,7,CX,CAIXA,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11135,11135,ITL 100 MG,N,7,CX,CAIXA,7,CX,CAIXA,
84,203,AP,MAT - SONDAS,MAT,11136,11136,SONDA URETRAL N 02,S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11137,11137,SONDA URETRAL N 04 (CLINICA),S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11138,11138,SONDA URETRAL N 06 (CLINICA),S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11139,11139,SONDA URETRAL N 08 (CLINICA),S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11140,11140,SONDA URETRAL N 10 (CLINICA),S,64,UND,UND,64,UND,UND,
63,42,AP,PET SHOP - MEDICAMENTO,MED,11141,,DESINFECT 500 ML,N,64,UND,UND,64,UND,UND,
69,301,AP,MED - ANTI INFLAMATORIOS NAO ESTEROIDAIS,MED,11148,11148,CONDROTON INJETAVEL,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11149,,BROUWER-C PEROXIDO DE BENZOILA PEQUENO,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11150,,BROUWER-C PEROXIDO DE BENZOILA GRANDE,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11151,,IVERMECTINA 1% IVERGARD,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11153,11153,CRONIDOR 12 MG,S,7,CX,CAIXA,7,CX,CAIXA,
84,201,AP,MAT - MATERIAL PARA CURATIVO,MAT,11154,11154,ALGODAO 500 MG HIDROFILO (CLINICA),S,64,UND,UND,64,UND,UND,
84,13,AP,HEMOTERAPIA,SADT,11155,11155,EQUIPO PARA TRANSFUSÃO,S,64,UND,UND,64,UND,UND,
84,315,AP,MED - PROTETORES HEPATICOS,MED,11156,11156,BIONEW 100 ML (CLINICA),S,64,UND,UND,64,UND,UND,
69,65,AP,PET SHOP - ACESSÓRIOS,PET,11165,,COLEIRA VERMELHA Nº 6,S,64,UND,UND,64,UND,UND,
69,65,AP,PET SHOP - ACESSÓRIOS,PET,11166,,CAMPANHIA PET CHAMA,N,64,UND,UND,64,UND,UND,
84,201,AP,MAT - MATERIAL PARA CURATIVO,MAT,11168,11168,ALGODÃO ORTOPEDICO 10 CM,S,88,PCT 12,PACOTE 12,88,PCT 12,PACOTE 12,
46,317,IN,MED - SUPORTE / OUTROS,MED,11169,11169,CERENIA POR ML_,S,19,FR,FRASCO,19,FR,FRASCO,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11176,11176,GAVIZ V OMEPRAZOL 10 MG,S,310,CTL 10,CARTELA 10,310,CTL 10,CARTELA 10,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11177,11177,GAVIZ V OMEPRAZOL 20 MG,S,310,CTL 10,CARTELA 10,310,CTL 10,CARTELA 10,
84,105,AP,MED - ANESTESICOS,MED,11178,,XYLAZINA 2% CALMIUM 10 ML,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11184,,SILVERBAC PRATA 500 ML,N,64,UND,UND,64,UND,UND,
69,72,AP,MED - POMADAS/CREME/GEL,MED,11190,,ALUMEX POMADA,N,19,FR,FRASCO,19,FR,FRASCO,
69,317,AP,MED - SUPORTE / OUTROS,MED,11191,,KETOSTERIL EM BLISTERS (10 COMPRIMIDOS),S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11192,11192,"SONDA ENDOTRAQUEAL 5,0 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11193,11193,"SONDA ENDOTRAQUEAL 5,5 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11194,11194,"SONDA ENDOTRAQUEAL 6,0 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11195,11195,"SONDA ENDOTRAQUEAL 6,5 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11197,11197,"SONDA ENDOTRAQUEAL 7,0 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11198,11198,"SONDA ENDOTRAQUEAL 7,5 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11199,11199,"SONDA ENDOTRAQUEAL 8,0 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11200,11200,"SONDA ENDOTRAQUEAL 8,5 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11201,11201,"SONDA ENDOTRAQUEAL 9,0 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
84,203,AP,MAT - SONDAS,MAT,11202,11202,"SONDA ENDOTRAQUEAL 9,5 COM CUFF (CLINICA)",S,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11203,,VITTA 3.6 CAPSULAS,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11204,,PLACENTEX (OCITOCINA),N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11205,,PROCART 60 COMPRIMIDOS,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11206,11206,NUTRIFULL PET,S,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11207,11207,NUTRIFULL CAT,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11208,,CALMYN DOG,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11209,11209,IZOOT B12 (IMIZOL),S,64,UND,UND,64,UND,UND,
84,300,AP,MED - ANTIBIOTICOS,MED,11210,11210,CEF 50 (CEFTIOFUR) (CLINICA),S,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11216,,OSTEOCART PLUS 30 COMPRIMIDOS,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11217,,GERIOOX  30 COMPRIMIDOS,N,64,UND,UND,64,UND,UND,
84,317,AP,MED - SUPORTE / OUTROS,MED,11218,11218,CEFTRIAXONA (ROCEFIN),N,64,UND,UND,64,UND,UND,
63,42,AP,PET SHOP - MEDICAMENTO,MED,11219,,HYSTERIL DESINFETANTES,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11220,11220,FLUIDO IBASA 100 ML,S,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,11221,,FLUIDO IBASA 200 ML,S,64,UND,UND,64,UND,UND,
69,307,AP,MED - ANTI EMETICOS E PROTETORES GASTRICOS,MED,11222,,CERENIA 16 MG,N,64,UND,UND,64,UND,UND,
69,307,AP,MED - ANTI EMETICOS E PROTETORES GASTRICOS,MED,11223,,CERENIA 24 MG,N,64,UND,UND,64,UND,UND,
63,319,IN,MED - VACINAS,MED,11224,,FEL-O-VAX IV + CALICIVAX,N,19,FR,FRASCO,19,FR,FRASCO,198.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,11226,,DERMOTRAT CREME 20 GR.,S,64,UND,UND,64,UND,UND,
